umap_1,umap_2,OmiqFilter
9.8936,2.9986,CD4/Tcm
8.8148,5.448,CD4/Tcm
5.247,4.0719,CD4/Tcm
4.1318,-10.653,CD8/Tcm
7.2478,0.94719,CD4/Tcm
3.5703,-11.784,CD8/Tnaive/Tn
-6.0503,8.1548,Non-Plasmablasts
5.6391,6.089,CD4/Tnaive/Tn
4.3503,0.61405,CD4/Tem
3.7169,-13.144,CD8/Tnaive/Tn
-4.6152,6.5204,Non-Plasmablasts
5.0352,-10.495,CD8/Tcm
6.446,7.5645,CD4/Tnaive/Tn
3.8665,3.5206,CD4/Tcm
-6.624,6.5458,Non-Plasmablasts
6.9044,5.5223,CD4/Tcm
9.5026,4.4435,CD4/Tcm
4.31,-10.062,CD8/Tcm
7.7527,0.52787,CD4/Tem
5.3084,4.8603,CD4/Tcm
-7.7351,7.661,Non-Plasmablasts
4.917,6.7556,CD4/Tnaive/Tn
7.3693,1.6844,CD4/Tem
5.7378,-9.419,CD8/Tcm
8.4918,5.8902,CD4/Tnaive/Tn
-6.4599,8.0817,Non-Plasmablasts
9.6046,1.8538,CD4/Tem
6.3303,6.7578,CD4/Tnaive/Tn
7.3028,4.1691,CD4/Tcm
10.141,2.9727,CD4/Tcm
5.0697,-8.591,CD8/Tem
-7.532,4.6465,Non-Plasmablasts
6.6364,2.613,CD4/Tcm
5.5804,1.2929,CD4/Tem
4.2093,2.2567,CD4/Tcm
5.8026,7.3829,CD4/Tnaive/Tn
4.29,-12.536,CD8/Tnaive/Tn
-8.4035,4.1077,Non-Plasmablasts
5.3663,-9.7212,CD8/Tcm
3.6453,-9.4068,CD8/Tem
-5.5058,7.8302,Non-Plasmablasts
10.667,2.5572,CD4/Tcm
5.8095,4.8321,CD4/Tcm
-5.8772,7.511,Non-Plasmablasts
-4.1353,6.1993,Non-Plasmablasts
4.5723,4.1472,CD4/Tcm
5.5783,3.735,CD4/Tcm
5.2991,-7.7096,CD8/Tem
5.9136,-8.2763,CD8/Tem
5.1698,6.6584,CD4/Tnaive/Tn
-6.4596,8.6763,Non-Plasmablasts
-6.1416,6.6584,Non-Plasmablasts
4.7991,8.4625,CD4/Tnaive/Tn
3.7909,-10.363,CD8/Tcm
6.1077,6.9589,CD4/Tnaive/Tn
-6.1619,4.9228,Non-Plasmablasts
-8.107,5.5928,Non-Plasmablasts
-6.6875,5.7479,Non-Plasmablasts
5.6749,-9.5246,CD8/Tcm
6.1902,7.4447,CD4/Tcm
8.9635,3.2789,CD4/Tem
-5.9357,6.3225,Non-Plasmablasts
4.6677,-7.4032,CD8/Tem
5.0267,6.5383,CD4/Tcm
-5.1751,3.8686,Non-Plasmablasts
-4.5839,5.4559,Non-Plasmablasts
5.3367,8.7541,CD4/Tnaive/Tn
9.97,3.0407,CD4/Tcm
6.0213,8.5533,CD4/Tcm
9.0625,1.6604,CD4/Tcm
10.155,3.0241,CD4/Tcm
-6.6725,9.0343,Non-Plasmablasts
-6.6785,8.5762,Non-Plasmablasts
10.312,2.4569,CD4/Tem
-4.7363,7.6309,Non-Plasmablasts
4.7039,2.7928,CD4/Tcm
5.8494,8.5556,CD4/Tnaive/Tn
5.9746,1.4588,CD4/Tem
3.9104,-12.753,CD8/Tnaive/Tn
-4.7614,6.4835,Non-Plasmablasts
8.8424,2.8412,CD4/Tem
9.5291,2.5281,CD4/Tcm
7.2124,2.9198,CD4/Tem
8.3088,6.3513,CD4/Tcm
4.5425,-10.076,CD8/Tcm
8.7035,2.3667,CD4/Tcm
-7.5389,7.515,Non-Plasmablasts
-7.7496,5.1871,Non-Plasmablasts
4.8437,-12.835,CD8/Tnaive/Tn
5.0239,3.9297,CD4/Tcm
5.369,3.5131,CD4/Tcm
5.9501,8.6927,CD4/Tnaive/Tn
7.3039,2.7627,CD4/Tcm
7.8142,3.2493,CD4/Tcm
-6.891,4.1275,Non-Plasmablasts
3.6608,2.0419,CD4/Tem
6.2857,8.8217,CD4/Tnaive/Tn
-8.7721,6.3622,Non-Plasmablasts
-6.4252,8.0824,Non-Plasmablasts
5.1246,8.937,CD4/Tnaive/Tn
-6.5242,5.8232,Non-Plasmablasts
5.1898,-8.8528,CD8/Tem
-7.3148,5.4692,Non-Plasmablasts
4.0984,3.2357,CD4/Tcm
6.3133,1.3106,CD4/Tem
-6.28,9.5921,Non-Plasmablasts
4.4771,0.52158,CD4/Tcm
9.0766,2.8234,CD4/Tem
5.6512,7.2728,CD4/Tnaive/Tn
-1.8066,-6.2595,NK cells
8.5022,2.073,CD4/Tcm
-7.4994,6.0542,Non-Plasmablasts
3.256,-13.063,CD8/Tcm
-7.8138,4.6438,Non-Plasmablasts
4.5089,-11.233,CD8/Tnaive/Tn
5.2346,-7.1679,CD8/Tem
8.6037,2.5109,CD4/Tem
-7.3361,5.2435,Non-Plasmablasts
4.2272,2.8018,CD4/Tcm
3.8513,-11.676,CD8/Tnaive/Tn
5.8325,8.828,CD4/Tnaive/Tn
-7.3227,5.43,Non-Plasmablasts
6.4935,8.0382,CD4/Tnaive/Tn
4.9007,7.9245,CD4/Tnaive/Tn
5.1032,-9.6572,CD8/Tcm
4.7147,8.1092,CD4/Tnaive/Tn
7.3629,6.4579,CD4/Tcm
3.854,2.4304,CD4/Tcm
5.4908,5.7608,CD4/Tcm
7.2384,2.3611,CD4/Tcm
5.1356,-8.3438,CD8/Tem
2.841,-12.156,CD8/Tnaive/Tn
-7.6824,7.9718,Non-Plasmablasts
8.5735,4.9715,CD4/Tem
4.6195,1.1877,CD4/Tem
5.6646,-7.3473,CD8/Tem
-5.3732,7.985,Non-Plasmablasts
5.2176,4.0799,CD4/Tcm
5.0826,6.1006,CD4/Tcm
8.3404,4.1507,CD4/Tem
5.7527,7.8355,CD4/Tnaive/Tn
-5.0292,6.6045,Non-Plasmablasts
-8.1212,5.6405,Non-Plasmablasts
6.358,8.6409,CD4/Tnaive/Tn
-4.7966,6.0025,Non-Plasmablasts
4.8987,-9.6472,CD8/Tem
4.7662,3.1001,CD4/Tcm
3.5736,1.2913,CD4/Tem
5.5538,0.5495,CD4/Tem
-7.3268,7.1464,Non-Plasmablasts
-5.2376,8.7643,Non-Plasmablasts
-4.9813,5.5237,Non-Plasmablasts
3.3982,-12.705,CD8/Tnaive/Tn
4.6585,-10.945,CD8/Tnaive/Tn
3.0796,-12.171,CD8/Tnaive/Tn
5.556,8.7748,CD4/Tnaive/Tn
-8.3498,3.438,Non-Plasmablasts
9.2986,2.6781,CD4/Tem
7.1854,7.6053,CD4/Tcm
5.8734,-6.7085,CD8/Tem
-5.7303,8.0614,Non-Plasmablasts
8.3273,1.1901,CD4/Tem
6.1848,3.0319,CD4/Tcm
10.606,2.9826,CD4/Tcm
4.9706,-11.828,CD8/Tnaive/Tn
5.3295,5.1569,CD4/Tcm
6.3023,5.0328,CD4/Tcm
-7.9065,5.4926,Non-Plasmablasts
9.72,3.5913,CD4/Tem
5.4296,1.266,CD4/Tem
5.1675,8.4702,CD4/Tcm
-5.8414,8.3581,Non-Plasmablasts
6.221,8.2217,CD4/Tcm
4.9485,1.625,CD4/Tem
9.7997,2.0616,CD4/Tem
4.7638,-11.763,CD8/Tnaive/Tn
5.8341,6.5343,CD4/Tcm
9.012,1.9204,CD4/Tcm
8.5578,3.0198,CD4/Tem
4.7081,-9.4985,CD8/Tem
9.0312,4.4729,CD4/Tcm
4.2088,1.0399,CD4/Tem
6.4409,4.9927,CD4/Tcm
-6.4776,9.5616,Non-Plasmablasts
-8.3813,5.3246,Non-Plasmablasts
10.015,3.2547,CD4/Tcm
7.1892,2.8917,CD4/Tcm
-8.8512,6.8058,Non-Plasmablasts
-6.5846,7.2523,Non-Plasmablasts
3.0328,-12.36,CD8/Tnaive/Tn
5.4323,7.1262,CD4/Tcm
5.458,3.7668,CD4/Tcm
5.2654,-9.1674,CD8/Tcm
4.4677,-8.6167,CD8/Tcm
-6.9033,2.6169,Non-Plasmablasts
4.2711,-11.003,CD8/Tnaive/Tn-like
-7.4101,6.8891,Non-Plasmablasts
10.246,2.705,CD4/Tcm
4.566,7.6965,CD4/Tnaive/Tn
3.8613,3.2781,CD4/Tcm
5.2477,3.8842,CD4/Tcm
-2.3405,1.9251,Non-Plasmablasts
-4.5634,7.9118,Non-Plasmablasts
4.7137,3.6787,CD4/Tcm
3.6433,-11.745,CD8/Tcm
4.1137,-13.027,CD8/Tnaive/Tn
9.7781,2.8342,CD4/Tcm
10.128,4.2608,CD4/Tem
-8.7284,4.7836,Non-Plasmablasts
-7.1953,9.1458,Non-Plasmablasts
8.2842,0.41941,CD4/Tem
-4.0598,7.1903,Non-Plasmablasts
9.2906,3.3905,CD4/Tcm
3.8382,2.8684,CD4/Tcm
4.1961,2.8291,CD4/Tcm
5.3124,4.2191,CD4/Tcm
-6.5547,6.2817,Non-Plasmablasts
4.5152,-13.484,CD8/Tnaive/Tn
4.1568,-11.747,CD8/Tnaive/Tn
-5.7723,8.1647,Non-Plasmablasts
-6.9708,8.9593,Non-Plasmablasts
8.7434,2.3413,CD4/Tcm
5.1985,5.1729,CD4/Tcm
-7.6282,7.4327,Non-Plasmablasts
6.7612,1.9197,CD4/Tem
5.8905,8.1678,CD4/Tnaive/Tn
5.6064,8.4505,CD4/Tnaive/Tn
4.7262,-12.04,CD8/Tcm
4.6865,2.5454,CD4/Tcm
3.0544,-11.363,CD8/Tnaive/Tn
-1.3421,-5.1059,ILCs
5.2779,7.6885,CD4/Tnaive/Tn
-7.0277,7.257,Non-Plasmablasts
6.2482,3.2376,CD4/Tcm
-6.9762,5.6117,Non-Plasmablasts
8.9316,4.7087,CD4/Tcm
5.9788,8.9726,CD4/Tnaive/Tn
4.2086,4.4129,CD4/Tcm
-6.323,7.0421,Non-Plasmablasts
6.2502,8.0177,CD4/Tcm
4.1323,-12.013,CD8/Tcm
4.1434,-13.169,CD8/Tnaive/Tn
4.3344,-10.053,CD8/Tnaive/Tn
8.3403,0.55197,CD4/Tem
6.0604,3.0911,CD4/Tcm
-5.5546,4.7769,Non-Plasmablasts
6.6136,6.5985,CD4/Tcm
8.8025,5.4296,CD4/Tem
10.155,2.197,CD4/Tcm
4.7733,7.9189,CD4/Tnaive/Tn
4.6219,8.298,CD4/Tnaive/Tn
-7.0955,8.9171,Non-Plasmablasts
5.4399,7.5738,CD4/Tnaive/Tn
-6.2947,8.2071,Non-Plasmablasts
-5.8931,8.5406,Non-Plasmablasts
-5.5003,5.5366,Non-Plasmablasts
4.3004,1.476,CD4/Tcm
5.1649,7.5321,CD4/Tnaive/Tn
2.6866,-11.759,CD8/Tnaive/Tn
5.3596,-9.1103,CD8/Tcm
6.4887,7.687,CD4/Tnaive/Tn
7.6844,4.2519,CD4/Tcm
-4.4944,7.3972,Non-Plasmablasts
8.6262,3.2285,CD4/Tem
-5.6024,7.2968,Non-Plasmablasts
5.1401,3.484,CD4/Tcm
6.1736,8.3785,CD4/Tnaive/Tn
5.1284,6.7675,CD4/Tcm
4.198,-10.23,CD8/Tnaive/Tn-like
-6.7178,6.5588,Non-Plasmablasts
-7.9925,7.5402,Non-Plasmablasts
4.421,-12.65,CD8/Tnaive/Tn
6.4176,-8.2972,CD8/Tem
-4.4987,7.0828,Non-Plasmablasts
-8.4237,7.0014,Non-Plasmablasts
5.0502,-11.984,CD8/Tnaive/Tn
7.5855,1.2426,CD4/Tcm
7.8286,3.215,CD4/Tcm
5.435,7.2022,CD4/Tnaive/Tn
8.4238,5.9623,CD4/Tnaive/Tn
5.5121,6.9008,CD4/Tnaive/Tn
4.7653,-9.6107,CD8/Tcm
4.9873,4.6859,CD4/Tcm
-6.884,8.0914,Non-Plasmablasts
3.1741,-11.383,CD8/Tcm
9.624,2.7207,CD4/Tem
-7.9776,6.7632,Non-Plasmablasts
-6.1648,6.9318,Non-Plasmablasts
-7.983,4.8244,Non-Plasmablasts
-4.9862,7.811,Non-Plasmablasts
-7.322,6.9548,Non-Plasmablasts
-7.5584,2.1114,Non-Plasmablasts
4.5147,-9.3485,CD8/Tem
6.0927,-8.1928,CD8/Tem
3.6734,-11.042,CD8/Tcm
-5.2268,9.236,Non-Plasmablasts
7.2124,0.78202,CD4/Tem
4.1797,2.5078,CD4/Tcm
8.5631,5.5451,CD4/Tcm
5.186,4.445,CD4/Tcm
5.513,8.5822,CD4/Tnaive/Tn
-5.668,6.7734,Non-Plasmablasts
3.9179,-11.907,CD8/Tnaive/Tn
4.9746,3.7114,CD4/Tcm
4.1043,-11.208,CD8/Tnaive/Tn
-5.116,8.2192,Non-Plasmablasts
6.8114,2.849,CD4/Tcm
3.5874,1.4675,CD4/Tcm
-6.3757,8.8801,Non-Plasmablasts
4.6307,-7.6659,CD8/Tcm
4.1658,3.4964,CD4/Tcm
6.965,1.4355,CD4/Tcm
4.9823,-11.292,CD8/Tnaive/Tn
5.6223,7.6349,CD4/Tcm
-4.8277,7.5782,Non-Plasmablasts
-8.4297,3.2427,Non-Plasmablasts
4.8572,7.071,CD4/Tcm
-5.8532,7.891,Non-Plasmablasts
4.7014,0.75882,CD4/Tem
5.3275,8.5451,CD4/Tcm
-6.5563,7.1533,Non-Plasmablasts
5.1153,0.94881,CD4/Tem
9.6304,2.6498,CD4/Tcm
8.2259,3.0536,CD4/Tem
5.2888,5.0537,CD4/Tcm
3.8978,2.74,CD4/Tcm
2.8512,-12.229,CD8/Tnaive/Tn
5.2976,-9.6287,CD8/Tcm
8.9404,3.9652,CD4/Tcm
9.4615,3.0533,CD4/Tem
-5.9073,6.8576,Non-Plasmablasts
5.3054,8.6343,CD4/Tnaive/Tn
5.7088,8.5337,CD4/Tnaive/Tn
4.1005,2.7233,CD4/Tcm
9.3728,2.024,CD4/Tem
7.5412,2.9376,CD4/Tem
3.9126,0.42386,CD4/Tem
-6.3833,5.9539,Non-Plasmablasts
4.7555,2.1121,CD4/Tcm
4.8969,7.0044,CD4/Tnaive/Tn
8.6406,2.0678,CD4/Tcm
3.6237,-11.258,CD8/Tnaive/Tn
6.1959,-6.8844,CD8/Tem
8.9205,5.1631,CD4/Tem
-4.3857,7.2265,Non-Plasmablasts
5.1289,-11.929,CD8/Tnaive/Tn
4.1964,3.0816,CD4/Tcm
-8.2406,6.9076,Non-Plasmablasts
-8.238,5.4431,Non-Plasmablasts
4.3493,0.71695,CD4/Tem
2.9903,-12.714,CD8/Tnaive/Tn
6.194,0.58471,CD4/Tem
-6.2394,6.2454,Non-Plasmablasts
7.2415,7.0891,CD4/Tnaive/Tn
-7.7836,4.3584,Non-Plasmablasts
5.7228,-8.1941,CD8/Tem
6.9928,3.0436,CD4/Tcm
4.8969,6.7155,CD4/Tcm
4.6171,-13.05,CD8/Tnaive/Tn
4.8332,7.8606,CD4/Tcm
7.409,1.4226,CD4/Tcm
8.207,5.1163,CD4/Tcm
6.281,7.1552,CD4/Tnaive/Tn
4.3249,-12.429,CD8/Tnaive/Tn
8.7255,2.3212,CD4/Tem
-8.3046,6.067,Non-Plasmablasts
4.7692,-8.5409,CD8/Tem
8.5706,2.1618,CD4/Tcm
-5.9079,9.0383,Non-Plasmablasts
7.135,3.8097,CD4/Tcm
8.2845,4.4499,CD4/Tcm
7.7802,3.7629,CD4/Tcm
5.5299,3.6997,CD4/Tcm
6.6902,7.288,CD4/Tnaive/Tn
-7.373,4.0297,Non-Plasmablasts
-6.7183,4.4753,Non-Plasmablasts
5.8818,-7.168,CD8/Tem
6.7524,8.2142,CD4/Tcm
3.5798,-12.586,CD8/Tnaive/Tn
9.3834,3.4271,CD4/Tcm
8.7588,3.9205,CD4/Tcm
7.8683,3.306,CD4/Tcm
-5.289,7.25,Non-Plasmablasts
-7.0579,7.3003,Non-Plasmablasts
9.158,2.3576,CD4/Tcm
4.0705,-10.975,CD8/Tnaive/Tn
-5.9903,6.9188,Non-Plasmablasts
-5.802,7.2541,Non-Plasmablasts
6.8635,7.1525,CD4/Tcm
-7.4039,6.6691,Non-Plasmablasts
-6.8243,5.2374,Non-Plasmablasts
4.1962,-9.5552,CD8/Tem
8.3322,6.6676,CD4/Tnaive/Tn-like
-6.4716,8.8129,Non-Plasmablasts
-6.3657,3.7567,Non-Plasmablasts
4.6918,-12.265,CD8/Tnaive/Tn
7.3122,5.1084,CD4/Tcm
7.1807,4.2654,CD4/Tcm
5.9038,7.7408,CD4/Tnaive/Tn
5.3641,8.1518,CD4/Tnaive/Tn
4.9552,8.7191,CD4/Tnaive/Tn
3.6087,1.2246,CD4/Tem
-6.0126,7.558,Non-Plasmablasts
6.7707,3.6086,CD4/Tcm
3.3951,-12.193,CD8/Tnaive/Tn
5.2764,7.1405,CD4/Tcm
5.7068,3.4846,CD4/Tcm
3.4956,1.7173,CD4/Tem
5.4979,8.5061,CD4/Tnaive/Tn
3.6426,-11.485,CD8/Tnaive/Tn
4.2069,-10.854,CD8/Tnaive/Tn
3.7579,-12.232,CD8/Tnaive/Tn
4.3819,1.7637,CD4/Tem
5.1352,-9.3321,CD8/Tcm
5.5319,7.3483,CD4/Tnaive/Tn
5.0389,-9.136,CD8/Tcm
-5.6026,6.1678,Non-Plasmablasts
5.3944,2.2893,CD4/Tcm
3.797,0.63163,CD4/Tcm
8.1228,6.272,CD4/Tnaive/Tn-like
-7.7689,5.9862,Non-Plasmablasts
-1.8192,1.534,Plasmablasts
-6.0923,7.7274,Non-Plasmablasts
4.0841,3.3023,CD4/Tcm
-7.2702,8.3741,Non-Plasmablasts
6.4552,3.5734,CD4/Tcm
-5.2717,7.3728,Non-Plasmablasts
-6.8399,8.5897,Non-Plasmablasts
-6.102,6.7552,Non-Plasmablasts
10.026,3.1935,CD4/Tem
5.718,-7.3069,CD8/Tem
8.747,3.4007,CD4/Tcm
-5.3211,7.3612,Non-Plasmablasts
9.1721,3.4861,CD4/Tem
5.2875,2.9626,CD4/Tcm
5.7005,3.5965,CD4/Tcm
4.2337,3.3098,CD4/Tcm
10.307,3.0581,CD4/Tem
8.9738,4.0528,CD4/Tcm
4.2801,4.0196,CD4/Tcm
6.8088,3.309,CD4/Tcm
4.9403,4.6477,CD4/Tcm
8.0104,2.703,CD4/Tcm
4.2176,-12.243,CD8/Tnaive/Tn
7.7544,1.5308,CD4/Tcm
-7.3832,7.6693,Non-Plasmablasts
4.5097,2.6746,CD4/Tcm
-6.0984,7.3256,Non-Plasmablasts
5.2067,6.5689,CD4/Tcm
4.9533,3.113,CD4/Tcm
5.4761,7.1345,CD4/Tnaive/Tn
8.8717,4.3094,CD4/Tcm
-6.2253,8.9491,Non-Plasmablasts
3.2216,-12.567,CD8/Tnaive/Tn
8.5204,1.1436,CD4/Tem
7.5008,1.8959,CD4/Tem
4.0655,4.1726,CD4/Tcm
4.9733,1.4544,CD4/Tem
4.0827,1.101,CD4/Tcm
8.1682,5.5767,CD4/Tnaive/Tn-like
5.5766,5.1986,CD4/Tcm
3.8273,-11.534,CD8/Tnaive/Tn
3.3981,-11.482,CD8/Tnaive/Tn
-2.728,-5.3434,Immature granulocytes
6.2824,3.0282,CD4/Tcm
5.5601,-8.1763,CD8/Tem
9.6274,3.7189,CD4/Tem
8.477,6.4943,CD4/Tnaive/Tn-like
3.2398,-11.585,CD8/Tnaive/Tn
4.325,-12.586,CD8/Tnaive/Tn
-6.0197,4.3371,Non-Plasmablasts
6.7444,3.5463,CD4/Tcm
8.9235,2.124,CD4/Tcm
3.6433,1.457,CD4/Tcm
-7.4262,4.784,Non-Plasmablasts
5.1671,3.2093,CD4/Tcm
-5.6084,6.647,Non-Plasmablasts
3.7769,-13.273,CD8/Tnaive/Tn
4.5987,7.363,CD4/Tnaive/Tn
-5.3281,7.6857,Non-Plasmablasts
4.114,-9.4927,CD8/Tcm
-5.6248,7.2935,Non-Plasmablasts
3.9732,0.96402,CD4/Tem
-6.5449,7.3273,Non-Plasmablasts
-7.185,7.5669,Non-Plasmablasts
-5.877,4.6237,Non-Plasmablasts
6.1567,7.3013,CD4/Tcm
4.9464,-11.463,CD8/Tnaive/Tn
-6.1115,6.6532,Non-Plasmablasts
-6.5739,7.6877,Non-Plasmablasts
3.8537,-12.475,CD8/Tcm
-6.614,7.6784,Non-Plasmablasts
-7.5466,8.634,Non-Plasmablasts
8.7348,5.9238,CD4/Tcm
-5.9897,5.0748,Non-Plasmablasts
-7.2085,6.5537,Non-Plasmablasts
-8.1167,7.2132,Non-Plasmablasts
4.9815,1.1327,CD4/Tem
4.9035,5.5164,CD4/Tcm
5.3337,4.2822,CD4/Tcm
4.3158,-12.403,CD8/Tcm
4.021,-12.603,ILCs
7.2757,0.35395,CD4/Tcm
-6.1115,7.7928,Non-Plasmablasts
9.6064,3.8823,CD4/Tcm
4.6115,2.2115,CD4/Tcm
8.9084,3.8145,CD4/Tem
6.2654,7.4001,CD4/Tcm
4.7648,4.8267,CD4/Tcm
-7.9886,6.7857,Non-Plasmablasts
5.5595,-6.9818,CD8/Tcm
6.1747,1.9707,CD4/Tcm
5.4643,4.4768,CD4/Tcm
-5.651,4.2551,Non-Plasmablasts
4.4491,-12.239,CD8/Tnaive/Tn
4.3127,-12.274,CD8/Tnaive/Tn
4.7042,4.2717,CD4/Tcm
4.876,-9.6456,CD8/Tcm
7.2354,7.3857,CD4/Tnaive/Tn-like
7.6295,1.6361,CD4/Tem
3.5342,1.4833,CD4/Tem
-7.4448,5.6798,Non-Plasmablasts
4.08,-12.058,CD8/Tnaive/Tn
1.7675,-7.9491,CD8/Temra
-6.0595,8.2272,Non-Plasmablasts
4.3519,1.5264,CD4/Tcm
5.3651,6.7376,CD4/Tnaive/Tn
-7.9144,4.184,Non-Plasmablasts
5.228,6.5714,CD4/Tcm
5.9377,8.2573,CD4/Tcm
-6.6883,8.6959,Non-Plasmablasts
5.4991,6.0901,CD4/Tnaive/Tn
3.8423,2.5949,CD4/Tcm
4.2801,-13.087,CD8/Tnaive/Tn
4.9831,8.5296,CD4/Tnaive/Tn
-7.0583,8.0539,Non-Plasmablasts
-6.7323,5.9016,Non-Plasmablasts
-4.3731,5.4187,Non-Plasmablasts
5.6712,4.5182,CD4/Tcm
-5.9118,6.1368,Non-Plasmablasts
5.3418,4.3229,CD4/Tcm
5.8644,1.3938,CD4/Tem
4.2554,2.6823,CD4/Tcm
-3.9172,6.6352,Non-Plasmablasts
3.9282,-13.571,CD8/Tnaive/Tn
4.6905,-11.977,CD8/Tnaive/Tn
5.5402,8.4094,CD4/Tnaive/Tn
5.4685,-7.5647,CD8/Tem
-4.7359,6.7048,Non-Plasmablasts
4.2769,-11.125,CD8/Tcm
3.7666,-7.0939,CD8/Temra
6.2962,7.9567,CD4/Tnaive/Tn
-5.0263,5.932,Non-Plasmablasts
-5.7759,5.2549,Non-Plasmablasts
8.9474,2.5782,CD4/Tem
6.5663,2.8938,CD4/Tcm
-5.1637,7.611,Non-Plasmablasts
4.6451,8.1612,CD4/Tnaive/Tn
4.939,7.289,CD4/Tnaive/Tn
4.2377,-7.6266,CD8/Tem
-7.5376,4.8765,Non-Plasmablasts
-5.976,7.9273,Non-Plasmablasts
5.9249,-6.6119,CD8/Tem
2.8502,-11.559,CD8/Tnaive/Tn
6.4069,6.6341,CD4/Tcm
4.6691,7.5433,CD4/Tnaive/Tn
4.6694,0.97307,CD4/Tem
8.4327,1.6122,CD4/Tem
4.7825,-8.6289,CD8/Tem
-5.8667,8.1915,Non-Plasmablasts
-8.1655,3.4651,Non-Plasmablasts
5.3402,5.3828,CD4/Tcm
-6.7024,6.1609,Non-Plasmablasts
6.9483,7.5328,CD4/Tcm
-7.8467,6.214,Non-Plasmablasts
4.819,9.1311,CD4/Tnaive/Tn
9.3866,2.5795,CD4/Tem
6.0609,-8.5078,CD8/Tcm
9.3286,5.0626,CD4/Tcm
-6.4936,8.4621,Non-Plasmablasts
4.0267,-11.653,CD8/Tnaive/Tn
2.789,-11.527,CD8/Tnaive/Tn
-5.35,9.365,Non-Plasmablasts
-7.3918,4.9577,Non-Plasmablasts
-8.7349,3.5935,Non-Plasmablasts
-3.3683,-5.5265,NK cells
5.841,7.1656,CD4/Tnaive/Tn
8.6103,1.9241,CD4/Tcm
5.4146,-7.2974,CD8/Tcm
8.2708,2.1365,CD4/Tcm
5.9282,-6.599,CD8/Tem
9.3208,2.064,CD4/Tem
4.794,-12.541,CD8/Tnaive/Tn
4.5276,-12.383,CD8/Tnaive/Tn
4.878,-8.0289,CD8/Tem
8.5453,5.2962,CD4/Tnaive/Tn-like
8.7052,1.2032,CD4/Tem
8.551,4.3397,CD4/Tem
-4.4286,6.2894,Non-Plasmablasts
-8.4739,6.5428,Non-Plasmablasts
8.4135,3.8866,CD4/Tem
3.8441,-13.073,CD8/Tnaive/Tn
6.4309,1.8729,CD4/Tcm
-5.4033,6.0599,Non-Plasmablasts
3.4174,-7.3031,CD8/Tem
4.171,-11.146,CD8/Tcm
2.7586,-12.873,CD8/Tnaive/Tn
3.6365,2.1582,CD4/Tcm
10.001,2.3058,CD4/Tcm
5.4651,-8.8324,CD8/Tcm
8.5551,2.8015,CD4/Tcm
-7.4564,7.9361,Non-Plasmablasts
-7.4959,4.4867,Non-Plasmablasts
-6.774,8.6251,Non-Plasmablasts
7.0961,2.8129,CD4/Tem
6.2192,-8.0524,CD8/Tem
5.1026,4.5365,CD4/Tcm
-5.7348,7.4646,Non-Plasmablasts
-4.907,5.4565,Non-Plasmablasts
4.8909,8.7255,CD4/Tnaive/Tn
6.3517,8.0635,CD4/Tnaive/Tn
-5.3829,6.8084,Non-Plasmablasts
7.9445,2.3655,CD4/Tcm
3.6288,-12.866,CD8/Tnaive/Tn
5.5609,9.2456,CD4/Tnaive/Tn
4.6873,2.0489,CD4/Tcm
-6.4251,8.3732,Non-Plasmablasts
7.0239,6.4706,CD4/Tnaive/Tn
3.0268,-11.736,CD8/Tnaive/Tn
5.4552,0.44819,CD4/Tem
8.2377,4.3648,CD4/Tcm
6.2594,8.5099,CD4/Tnaive/Tn
5.4757,3.4866,CD4/Tcm
5.259,5.0513,CD4/Tcm
5.6038,6.9779,CD4/Tnaive/Tn
8.2956,6.3382,CD4/Tcm
4.1414,2.8229,CD4/Tcm
5.1961,-8.4659,CD8/Tcm
4.5781,-9.053,CD8/Tem
-7.0579,8.4576,Non-Plasmablasts
2.5907,3.4935,Neutrophils
-8.2066,5.8127,Non-Plasmablasts
8.4952,1.3716,CD4/Tem
-6.7107,6.438,Non-Plasmablasts
4.6814,-11.378,CD8/Tnaive/Tn
-5.9788,6.2868,Non-Plasmablasts
4.5031,-9.0085,CD8/Tem
-5.9903,7.5232,Non-Plasmablasts
3.6967,2.6143,CD4/Tcm
6.4043,1.7418,CD4/Tcm
4.3845,-8.3923,CD8/Tcm
5.1958,8.1304,CD4/Tnaive/Tn
7.0162,4.6238,CD4/Tcm
3.697,-11.795,CD8/Tnaive/Tn
7.6787,4.3679,CD4/Tem
-7.9186,8.0915,Non-Plasmablasts
4.5372,8.1425,CD4/Tnaive/Tn
-8.2448,5.1396,Non-Plasmablasts
-6.4807,7.7613,Non-Plasmablasts
-4.1839,6.2521,Non-Plasmablasts
5.9177,-7.4027,CD8/Tem
8.9605,5.151,CD4/Tem
-6.6751,7.0214,Non-Plasmablasts
5.6193,3.811,CD4/Tcm
8.3333,6.163,CD4/Tnaive/Tn-like
4.7347,-13.184,CD8/Tnaive/Tn
8.6381,1.9214,CD4/Tem
10.463,3.0844,CD4/Tcm
4.6047,-9.0392,CD8/Tcm
4.7185,-12.343,CD8/Tnaive/Tn
-5.9129,8.6922,Non-Plasmablasts
9.225,4.4379,CD4/Tem
8.8896,5.1667,CD4/Tcm
-6.7921,8.3425,Non-Plasmablasts
5.0347,8.1405,CD4/Tnaive/Tn
-8.273,6.6223,Non-Plasmablasts
3.8289,-9.1397,CD8/Tem
-5.079,8.4997,Non-Plasmablasts
4.4969,3.3971,CD4/Tcm
